sp	lat	lon	alt	sigma_h	sigma_v	fixInfo	epsg
ScanPos240	35.857786282456658	-75.568386175384816	-31.638274351134896	0.14099998772144318	0.20099999010562897	RTK float	6319
ScanPos241	35.857920427349114	-75.568417984400909	-33.442275310866535	0.14099998772144318	0.22699998319149017	RTK float	6319
ScanPos242	35.857693964974089	-75.568173918646707	-35.032384112477303	0.14099998772144318	0.1939999908208847	RTK float	6319
ScanPos243	35.857798706801809	-75.568231758568146	-34.471458594314754	0.14099998772144318	0.17499999701976776	RTK float	6319
ScanPos244	35.857997148522628	-75.56835515437983	-34.161268645897508	0.14099998772144318	0.16499999165534973	RTK float	6319
ScanPos245	35.858133386413861	-75.568407666492149	-34.307474963366985	0.14099998772144318	0.16099998354911804	RTK float	6319
ScanPos246	35.858269616063758	-75.568464556256146	-34.009336289949715	0.14099998772144318	0.16599999368190765	RTK float	6319
ScanPos247	35.858433100755818	-75.568518988682854	-33.958922917954624	0.14099998772144318	0.16899999976158142	RTK float	6319
ScanPos248	35.858599452411823	-75.568592770549998	-33.953171343542635	0.14099998772144318	0.15999999642372131	RTK float	6319
ScanPos249	35.858520023025761	-75.568663875835583	-33.682982568629086	0.014099999330937862	0.016599999740719795	RTK fixed	6319
ScanPos250	35.858254615535792	-75.568574632540162	-33.399330087937415	0.14099998772144318	0.28400000929832458	RTK float	6319
ScanPos251	35.858131228612621	-75.568574055663177	-31.807358997873962	0.14099998772144318	0.26899999380111694	RTK float	6319
ScanPos252	35.858037711557458	-75.568533092875555	-31.805899066850543	0.14099998772144318	0.26199999451637268	RTK float	6319
ScanPos253	35.857928196419046	-75.568527116281203	-31.694963368587196	0.29099997878074646	0.42699998617172241	RTK float	6319
ScanPos255	35.855993921755925	-75.567747574450024	-33.649748105555773	0.57800000905990601	0.65499997138977051	RTK float	6319
ScanPos256	35.855872169439827	-75.567766736480266	-31.164930493570864	0.14669999480247498	0.22499999403953552	Single	6319
ScanPos257	35.855879552708338	-75.567784533422028	-30.409230659715831	0.21599999070167542	0.26800000667572021	RTK float	6319
ScanPos258	35.855938913519886	-75.567620597817594	-33.494777377694845	0.17599999904632568	0.23199999332427979	RTK float	6319
ScanPos259	35.855764875998801	-75.567616006823002	-33.887564910575747	0.16999998688697815	0.22599998116493225	RTK float	6319
ScanPos260	35.855609056876013	-75.567583693423316	-32.805000140331686	0.15999999642372131	0.21699997782707214	RTK float	6319
ScanPos261	35.855649110542245	-75.567404267253792	-34.939149472862482	0.15399999916553497	0.20800000429153442	RTK float	6319
ScanPos262	35.855492415744038	-75.567332920260895	-35.011576321907341	0.14999999105930328	0.20199999213218689	RTK float	6319
ScanPos263	35.855383366345237	-75.56743661640661	-32.563265754841268	0.14699998497962952	0.19600000977516174	RTK float	6319
ScanPos264	35.855294447319451	-75.567255391205663	-34.611471909098327	0.15299999713897705	0.19900000095367432	RTK float	6319
ScanPos265	35.855234193783083	-75.567353988969117	-32.663267877884209	0.14099998772144318	0.18899999558925629	RTK float	6319
ScanPos266	35.855134169917491	-75.567190470175291	-34.752481084316969	0.14099998772144318	0.18199998140335083	RTK float	6319
ScanPos267	35.855007626548513	-75.567124074766639	-34.874027952551842	0.14800000190734863	0.21199999749660492	RTK float	6319
ScanPos268	35.854834064192389	-75.567064840436785	-35.511133353225887	0.3326999843120575	0.53649997711181641	Single	6319
ScanPos269	35.854804153008949	-75.567181077546095	-32.626959132961929	0.23100000619888306	0.28299999237060547	RTK float	6319
ScanPos270	35.854687712027129	-75.567055675420946	-34.568444482982159	0.20199999213218689	0.25299999117851257	RTK float	6319
ScanPos271	35.854645471171004	-75.567158004581231	-32.642224008217454	0.1939999908208847	0.24000000953674316	RTK float	6319
ScanPos272	35.854546262560618	-75.567003430066052	-34.744300544261932	0.18500000238418579	0.23100000619888306	RTK float	6319
ScanPos273	35.854416526448873	-75.567072850505781	-33.06978286895901	0.16499999165534973	0.20099999010562897	RTK float	6319
ScanPos274	35.85429651078914	-75.566931173052723	-34.680101449601352	0.1679999977350235	0.19999998807907104	RTK float	6319
ScanPos275	35.854194351096041	-75.567029267525911	-32.996774706058204	0.16099998354911804	0.19699999690055847	RTK float	6319
ScanPos276	35.854106733899897	-75.56691919595103	-34.073328437283635	0.16099998354911804	0.19699999690055847	RTK float	6319
ScanPos277	35.854058182470133	-75.567029053949611	-31.716387785039842	0.19839999079704285	0.31479999423027039	Single	6319
ScanPos279	35.918210646603754	-75.600730555759228	-33.028534314595163	0.35499995946884155	0.41899996995925903	RTK float	6319
ScanPos280	35.918029673216751	-75.600773753472836	-28.499499157071114	0.19900000095367432	0.28400000929832458	RTK float	6319
ScanPos281	35.918114643604987	-75.600567898099698	-32.815408857539296	0.18899999558925629	0.27199998497962952	RTK float	6319
ScanPos282	35.917915920191739	-75.600744805704295	-28.845114580355585	0.18600000441074371	0.26499998569488525	RTK float	6319
ScanPos283	35.917880431102617	-75.600527344029274	-31.112394792027771	0.1809999942779541	0.25499999523162842	RTK float	6319
ScanPos284	35.917974264247668	-75.600447431350801	-33.55307736620307	0.17999999225139618	0.25200000405311584	RTK float	6319
ScanPos285	35.91778500588098	-75.600494786533687	-31.088320897892118	0.17399999499320984	0.24199999868869781	RTK float	6319
ScanPos286	35.917726232294967	-75.600270982883316	-33.69125890918076	0.17199999094009399	0.23499998450279236	RTK float	6319
ScanPos287	35.917503676315832	-75.600306319023389	-30.770131375640631	0.17099998891353607	0.23100000619888306	RTK float	6319
ScanPos288	35.917496983728007	-75.600145543842913	-33.541022692807019	1.2376999855041504	1.9687999486923218	Single	6319
ScanPos289	35.917310731716562	-75.600194734576078	-30.939243924804032	0.94999998807907104	0.97299998998641968	RTK float	6319
ScanPos290	35.917201687530806	-75.600030858345193	-33.901838818565011	0.014099999330937862	0.012600000016391277	RTK fixed	6319
ScanPos291	35.91707303342929	-75.600136858551608	-32.062389467842877	0.014099999330937862	0.01249999925494194	RTK fixed	6319
ScanPos292	35.917032510350353	-75.599938267334153	-34.088685814291239	0.014099999330937862	0.012399999424815178	RTK fixed	6319
ScanPos293	35.91683062269189	-75.600076002630857	-30.72216883674264	0.014099999330937862	0.012399999424815178	RTK fixed	6319
ScanPos295	35.969249857454358	-75.629507934720621	-30.885259977541864	1.1754000186920166	1.6814999580383301	Single	6319
ScanPos296	35.969149097767669	-75.629593264791239	-28.624739982187748	1.1582999229431152	1.6546999216079712	Single	6319
ScanPos297	35.969061039809745	-75.629532154762543	-28.857458122074604	1.1649999618530273	1.6447999477386475	Single	6319
ScanPos298	35.969055220778543	-75.629388016466748	-29.606943843886256	1.1668999195098877	1.7518999576568604	Single	6319
ScanPos299	35.968869836137088	-75.62951944341863	-24.493239521048963	1.1789000034332275	1.7470999956130981	Single	6319
ScanPos300	35.968851726993073	-75.62938027792606	-27.422292162664235	1.142799973487854	1.6823999881744385	Single	6319
ScanPos301	35.968868895862634	-75.629276985398505	-29.317850488238037	1.2032999992370605	1.760699987411499	Single	6319
ScanPos302	35.968729112291577	-75.629374231807091	-26.047091947868466	1.1559000015258789	1.6911998987197876	Single	6319
ScanPos303	35.968722912699043	-75.629196660129196	-30.046401838771999	1.3985999822616577	1.9262999296188354	Single	6319
ScanPos304	35.96857804947286	-75.629149179307817	-29.034387433901429	1.2021999359130859	1.8156999349594116	Single	6319
ScanPos305	35.968388706010423	-75.629243169253911	-26.176935389637947	1.7605999708175659	2.5448000431060791	Single	6319
